ID	Name	Pathways	Reactions	
G1FV3-26125	YALI0F11297g	zymosterol biosynthesis	4,4-dimethyl-5&alpha;-cholest-7-en-3&beta;-ol + 3 NAD(P)H + 3 oxygen + 2 H<SUP>+</SUP>  &rarr;  3&beta;-hydroxy-4&beta;-methyl-5&alpha;-cholest-7-ene-4&alpha;-carboxylate + 3 NAD(P)<sup>+</sup> + 4 H<sub>2</sub>O, 4,4-dimethyl-5&alpha;-cholest-7-en-3&beta;-ol + NAD(P)H + oxygen + H<SUP>+</SUP>  &rarr;  4&beta;-hydroxymethyl-4&alpha;-methyl-5&alpha;-cholest-7-en-3&beta;-ol + NAD(P)<sup>+</sup> + H<sub>2</sub>O, 4&beta;-hydroxymethyl-4&alpha;-methyl-5&alpha;-cholest-7-en-3&beta;-ol + NAD(P)H + H<SUP>+</SUP> + oxygen  &rarr;  3&beta;-hydroxy-4&beta;-methyl-5&alpha;-cholest-7-ene-4&alpha;-carbaldehyde + NAD(P)<sup>+</sup> + 2 H<sub>2</sub>O, 3&beta;-hydroxy-4&beta;-methyl-5&alpha;-cholest-7-ene-4&alpha;-carbaldehyde + NAD(P)H + oxygen  &rarr;  3&beta;-hydroxy-4&beta;-methyl-5&alpha;-cholest-7-ene-4&alpha;-carboxylate + NAD(P)<sup>+</sup> + H<sub>2</sub>O, 4&alpha;-methyl-cholesta-8-enol + 3 NAD(P)H + 3 oxygen + 2 H<SUP>+</SUP>  &rarr;  4&alpha;-carboxy-5&alpha;-cholesta-8-en-3&beta;-ol + 3 NAD(P)<sup>+</sup> + 4 H<sub>2</sub>O, 4&alpha;-methyl-cholesta-8-enol + NAD(P)H + oxygen + H<SUP>+</SUP>  &rarr;  4&alpha;-hydroxymethyl-5&alpha;-cholesta-8-en-3&beta;-ol + NAD(P)<sup>+</sup> + H<sub>2</sub>O, 4&alpha;-hydroxymethyl-5&alpha;-cholesta-8-en-3&beta;-ol + NAD(P)H + oxygen + H<SUP>+</SUP>  &rarr;  4&alpha;-formyl-5&alpha;-cholesta-8-en-3&beta;-ol + NAD(P)<sup>+</sup> + 2 H<sub>2</sub>O, 4&alpha;-formyl-5&alpha;-cholesta-8-en-3&beta;-ol + NAD(P)H + oxygen  &rarr;  4&alpha;-carboxy-5&alpha;-cholesta-8-en-3&beta;-ol + NAD(P)<sup>+</sup> + H<sub>2</sub>O, 4&alpha;-methyl-zymosterol + 3 NAD(P)H + 3 oxygen + 2 H<SUP>+</SUP>  &rarr;  4&alpha;-carboxy-5&alpha;-cholesta-8,24-dien-3&beta;-ol + 3 NAD(P)<sup>+</sup> + 4 H<sub>2</sub>O, 4&alpha;-methyl-zymosterol + NAD(P)H + oxygen + H<SUP>+</SUP>  &rarr;  4&alpha;-hydroxymethyl-5&alpha;-cholesta-8,24-dien-3&beta;-ol + NAD(P)<sup>+</sup> + H<sub>2</sub>O, 4&alpha;-hydroxymethyl-5&alpha;-cholesta-8,24-dien-3&beta;-ol + NAD(P)H + oxygen + H<SUP>+</SUP>  &rarr;  4&alpha;-formyl-5&alpha;-cholesta-8,24-dien-3&beta;-ol + NAD(P)<sup>+</sup> + 2 H<sub>2</sub>O, 4&alpha;-formyl-5&alpha;-cholesta-8,24-dien-3&beta;-ol + NAD(P)H + oxygen  &rarr;  4&alpha;-carboxy-5&alpha;-cholesta-8,24-dien-3&beta;-ol + NAD(P)<sup>+</sup> + H<sub>2</sub>O, 4,4-dimethylzymosterol + 3 NAD(P)H + 3 oxygen + 2 H<SUP>+</SUP>  &rarr;  4&alpha;-carboxy-4&beta;-methyl-5&alpha;-cholesta-8,24-dien-3&beta;-ol + 3 NAD(P)<sup>+</sup> + 4 H<sub>2</sub>O, 4,4-dimethylzymosterol + NAD(P)H + oxygen + H<SUP>+</SUP>  &rarr;  4&alpha;-hydroxymethyl-4&beta;-methyl-5&alpha;-cholesta-8,24-dien-3&beta;-ol + NAD(P)<sup>+</sup> + H<sub>2</sub>O, 4&alpha;-hydroxymethyl-4&beta;-methyl-5&alpha;-cholesta-8,24-dien-3&beta;-ol + NAD(P)H + oxygen + H<SUP>+</SUP>  &rarr;  4&alpha;-formyl-4&beta;-methyl-5&alpha;-cholesta-8,24-dien-3&beta;-ol + NAD(P)<sup>+</sup> + 2 H<sub>2</sub>O, 4&alpha;-formyl-4&beta;-methyl-5&alpha;-cholesta-8,24-dien-3&beta;-ol + NAD(P)H + oxygen  &rarr;  4&alpha;-carboxy-4&beta;-methyl-5&alpha;-cholesta-8,24-dien-3&beta;-ol + NAD(P)<sup>+</sup> + H<sub>2</sub>O, 4,4-dimethyl-5&alpha;-cholesta-8-en-3-&beta;-ol + 3 NAD(P)H + 3 oxygen + 2 H<SUP>+</SUP>  &rarr;  4&alpha;-carboxy-4&beta;-methyl-5&alpha;-cholesta-8-en-3&beta;-ol + 3 NAD(P)<sup>+</sup> + 4 H<sub>2</sub>O, 4,4-dimethyl-5&alpha;-cholesta-8-en-3-&beta;-ol + NAD(P)H + oxygen + H<SUP>+</SUP>  &rarr;  4&alpha;-hydroxymethyl-4&beta;-methyl-5&alpha;-cholesta-8-en-3&beta;-ol + NAD(P)<sup>+</sup> + H<sub>2</sub>O, 4&alpha;-hydroxymethyl-4&beta;-methyl-5&alpha;-cholesta-8-en-3&beta;-ol + NAD(P)H + oxygen + H<SUP>+</SUP>  &rarr;  4&alpha;-formyl-4&beta;-methyl-5&alpha;-cholesta-8-en-3&beta;-ol + NAD(P)<sup>+</sup> + 2 H<sub>2</sub>O, 4&alpha;-formyl-4&beta;-methyl-5&alpha;-cholesta-8-en-3&beta;-ol + NAD(P)H + oxygen  &rarr;  4&alpha;-carboxy-4&beta;-methyl-5&alpha;-cholesta-8-en-3&beta;-ol + NAD(P)<sup>+</sup> + H<sub>2</sub>O	
G1FV3-26138	YALI0F11583g			
G1FV3-26142	YALI0F11649g			
G1FV3-26147	YALI0F11759g	<i>S</i>-adenosyl-L-methionine cycle II	<i>S</i>-adenosyl-L-homocysteine + H<sub>2</sub>O  &rarr;  L-homocysteine + adenosine	
G1FV3-26155	YALI0F11935g	arachidonate biosynthesis I (6-desaturase, lower eukaryotes), very long chain fatty acid biosynthesis I, juniperonate biosynthesis, icosapentaenoate biosynthesis II (6-desaturase, mammals), sciadonate biosynthesis, docosahexaenoate biosynthesis III (6-desaturase, mammals), very long chain fatty acid biosynthesis II	(3R)-hydroxy-tetracosapentaenoyl-CoA  &rarr;  (2Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA + H<sub>2</sub>O, 3R-hydroxy-lesqueroloyl-CoA  =  trans-lesqueroloyl-CoA + H<sub>2</sub>O, 3R-hydroxy-dihomo &gamma;-linolenoyl-CoA  &rarr;  (2E,8Z,11Z,14Z)-icosatetraenoyl-CoA + H<sub>2</sub>O, a very-long-chain (3<i>R</i>)-3-hydroxyacyl-CoA  &rarr;  a very-long-chain <i>trans</i>-2,3-dehydroacyl-CoA + H<sub>2</sub>O, (3<i>R</i>)-3-hydroxy-cerotoyl-CoA  &rarr;  <i>trans</i>-cerot-2-enoyl-CoA + H<sub>2</sub>O, (3<i>R</i>)-3-hydroxy-behenoyl-CoA  &rarr;  <i>trans</i>-docos-2-enoyl-CoA + H<sub>2</sub>O, (3<i>R</i>)-3-hydroxy-arachidoyl-CoA  &rarr;  <i>trans</i>-arachido-2-enoyl-CoA + H<sub>2</sub>O, 3R-hydroxy-icosatrienoyl-CoA  &rarr;  icosatrienoyl-2-enoyl CoA + H<sub>2</sub>O, (8Z,11Z,14Z,17Z)-3-hydroxy-icosa-8,11,14,17-tetraenoyl-CoA  &rarr;  (2E,8Z,11Z,14Z,17Z)-icosa-2,8,11,14,17-pentaenoyl-CoA + H<sub>2</sub>O, (3R)-hydroxy-auricoloyl-CoA  &rarr;  (2E,11Z,17Z)-14R-hydroxy-icosa-11,17-trienoyl-CoA + H<sub>2</sub>O, 3R-hydroxy-(11Z)-eicos-11-enoyl-CoA  =  (2E,11Z)-icosa-2,11-dienoyl-CoA + H<sub>2</sub>O, (3R)-hydroxy-(11Z,14Z)-icosa-11,14-dienoyl-CoA  &rarr;  (2E, 11Z,14Z)-icosa-2,11,14-trienoyl-CoA + H<sub>2</sub>O, (3R)-hydroxy-adrenoyl-CoA  =  <i>trans</i>-adre-2-enoyl-CoA + H<sub>2</sub>O, (5Z,8Z,11Z,14Z,17Z)-3R-hydroxy-docosapentaenoyl-CoA  &rarr;  (2E,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA + H<sub>2</sub>O, (3<i>R</i>)-3-hydroxy-lignoceroyl-CoA  &rarr;  <i>trans</i>-lignocer-2-enoyl-CoA + H<sub>2</sub>O, (3R)-hydroxy-tetracosatetraenoyl-CoA  &rarr;  (2E,9Z,12Z,15Z,18Z)-tetracosa-2,9,12,15,18-pentaenoyl-CoA + H<sub>2</sub>O	
G1FV3-26162	YALI0F12089g			
G1FV3-26166	YALI0F12177g			
G1FV3-26167	YALI0F12199g		a uridine<sup>32</sup> in tRNA  =  a pseudouridine<sup>32</sup> in tRNA	
G1FV3-26186	YALI0F12639g	3-dehydroquinate biosynthesis I, chorismate biosynthesis from 3-dehydroquinate	3-deoxy-D-arabino-heptulosonate 7-phosphate  &rarr;  3-dehydroquinate + phosphate, 3-dehydroquinate  &rarr;  3-dehydroshikimate + H<sub>2</sub>O, 3-dehydroshikimate + NADPH + H<SUP>+</SUP>  &rarr;  shikimate + NADP<sup>+</sup>, shikimate + ATP  &rarr;  shikimate 3-phosphate + ADP + H<SUP>+</SUP>, shikimate 3-phosphate + phospho<i>enol</i>pyruvate  &rarr;  5-enolpyruvoyl-shikimate 3-phosphate + phosphate	
G1FV3-26191	YALI0F12749g	sphingolipid biosynthesis (yeast)	a phytoceramide + 2 a ferrocytochrome <i>b<SUB>5</SUB></i> + oxygen + 2 H<SUP>+</SUP>  &rarr;  a (2'R)-2'-hydroxy-phytoceramide + 2 a ferricytochrome <i>b<sub>5</sub></i> + H<sub>2</sub>O	
G1FV3-26198	YALI0F12925g			
G1FV3-26209	YALI0F13145g			
G1FV3-26225	YALI0F13453g	L-threonine biosynthesis	L-homoserine + ATP  &rarr;  O-phospho-L-homoserine + ADP + H<SUP>+</SUP>	
G1FV3-26229	YALI0F13541g		diphosphate + H<sub>2</sub>O  &rarr;  2 phosphate + H<SUP>+</SUP>	
G1FV3-26245	YALI0F13937g	formate oxidation to CO<sub>2</sub>	formate + NAD<sup>+</sup>  &rarr;  CO<SUB>2</SUB> + NADH	
G1FV3-26250	YALI0F14025g	inositol pyrophosphates biosynthesis	phytate + ATP + H<SUP>+</SUP>  &rarr;  1D-<i>myo</i>-inositol 3-diphosphate 1,2,4,5,6-pentakisphosphate + ADP, phytate + ATP + H<SUP>+</SUP>  &rarr;  1D-<i>myo</i>inositol 5-diphosphate 1,2,3,4,6-pentakisphosphate + ADP + H<SUP>+</SUP>, 1D-<i>myo</i>-inositol 1-diphosphate 2,3,4,5,6-pentakisphosphate + ATP  &rarr;  1D-<i>myo</i>-inositol 1,5-bis(diphosphate) 2,3,4,6-tetrakisphosphate + ADP	
G1FV3-26259	YALI0F14223g			
G1FV3-26282	YALI0F14729g			
G1FV3-26310	YALI0F15345g	ceramide <i>de novo</i> biosynthesis, sphingolipid biosynthesis (yeast)	L-serine + palmitoyl-CoA + H<SUP>+</SUP>  &rarr;  CO<SUB>2</SUB> + 3-dehydrosphinganine + coenzyme A	
G1FV3-26314	YALI0F15433g			
G1FV3-26320	YALI0F15587g	pentose phosphate pathway (non-oxidative branch)	D-sedoheptulose 7-phosphate + D-glyceraldehyde 3-phosphate  &rarr;  &beta;-D-fructofuranose 6-phosphate + D-erythrose 4-phosphate	
G1FV3-26322	YALI0F15631g		ATP + H<SUP>+</SUP><sub>[periplasm]</sub> + H<sub>2</sub>O  &rarr;  ADP + phosphate + H<SUP>+</SUP><sub>[cytosol]</sub>	
G1FV3-26340	YALI0F15983g	formate oxidation to CO<sub>2</sub>	formate + NAD<sup>+</sup>  &rarr;  CO<SUB>2</SUB> + NADH	
G1FV3-26349	YALI0F16181g		ATP + H<SUP>+</SUP><sub>[periplasm]</sub> + H<sub>2</sub>O  &rarr;  ADP + phosphate + H<SUP>+</SUP><sub>[cytosol]</sub>	
G1FV3-26351	YALI0F16225g			
G1FV3-26353	YALI0F16291g	tRNA charging	L-lysine + a tRNA<SUP>Lys</SUP> + ATP  &rarr;  an L-lysyl-[tRNA<SUP>Lys</SUP>] + AMP + diphosphate	
G1FV3-26359	YALI0F16423g			
G1FV3-26372	YALI0F16709g	NAD/NADH phosphorylation and dephosphorylation	ethylphosphate + H<sub>2</sub>O  &rarr;  ethanol + phosphate, a phosphate monoester + H<sub>2</sub>O  &rarr;  an alcohol + phosphate, NADP<sup>+</sup> + H<sub>2</sub>O  &rarr;  NAD<sup>+</sup> + phosphate	
G1FV3-26377	YALI0F16819g	gluconeogenesis I, glycolysis I (from glucose 6-phosphate), glycolysis III (from glucose), glycolysis I	2-phospho-D-glycerate  &harr;  phospho<i>enol</i>pyruvate + H<sub>2</sub>O	
G1FV3-26381	YALI0F16896g		ammonium<sub>[out]</sub>  &rarr;  ammonium<sub>[in]</sub>	
G1FV3-26392	YALI0F17138g	diphthamide biosynthesis (eukaryotes)	4 <i>S</i>-adenosyl-L-methionine + a 2-[(3S)-3-amino-3-carboxypropyl]-L-histidine-[translation elongation factor 2]  &rarr;  a diphthine methyl ester-[translation elongation factor 2] + 4 <i>S</i>-adenosyl-L-homocysteine + 3 H<SUP>+</SUP>	
G1FV3-26415	YALI0F17644g		prephenate + NADP<sup>+</sup>  &rarr;  4-hydroxyphenylpyruvate + CO<SUB>2</SUB> + NADPH	
G1FV3-26423	YALI0F17820g	L-glutamate degradation I, L-ornithine biosynthesis II, L-glutamate biosynthesis II, L-glutamate biosynthesis III	L-glutamate + NAD<sup>+</sup> + H<sub>2</sub>O  &rarr;  2-oxoglutarate + ammonium + NADH + H<SUP>+</SUP>, L-glutamate + NAD(P)<sup>+</sup> + H<sub>2</sub>O  &harr;  2-oxoglutarate + ammonium + NAD(P)H + H<SUP>+</SUP>, L-glutamate + NADP<sup>+</sup> + H<sub>2</sub>O  &harr;  ammonium + 2-oxoglutarate + NADPH + H<SUP>+</SUP>	
G1FV3-26431	YALI0F17996g			
G1FV3-26442	YALI0F18216g		a uridine<sup>38/39</sup> in tRNA  =  a pseudouridine<sup>38/39</sup> in tRNA	
G1FV3-26457	YALI0F18502g	glycogen biosynthesis II (from UDP-D-Glucose)	UDP-&alpha;-D-glucose + (1,4-&alpha;-D-glucosyl)<sub>(n)</sub>  glycogenin  &rarr;  (1,4-&alpha;-D-glucosyl)<sub>(n+1)</sub> glycogenin + UDP	
G1FV3-26461	YALI0F18590g			
G1FV3-26481	YALI0F19052g	monoacylglycerol metabolism (yeast), diacylglycerol and triacylglycerol biosynthesis	2-oleoylglycerol + CTP  &rarr;  1-oleyl-2-lyso-phosphatidate + CDP + H<SUP>+</SUP>, CTP + a 1,2-diacyl-<i>sn</i>-glycerol  &rarr;  CDP + a 1,2-diacyl-<i>sn</i>-glycerol 3-phosphate + H<SUP>+</SUP>	
G1FV3-26487	YALI0F19184g		a sugar<sub>[periplasm]</sub> + H<SUP>+</SUP><sub>[periplasm]</sub>  &rarr;  a sugar<sub>[cytosol]</sub> + H<SUP>+</SUP><sub>[cytosol]</sub>	
G1FV3-26498	YALI0F19448g	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I	dUTP + H<sub>2</sub>O  &rarr;  dUMP + diphosphate + H<SUP>+</SUP>	
G1FV3-26499	YALI0F19470g	heme <i>b</i> biosynthesis I (aerobic)	protoporphyrin IX + Fe<SUP>2+</SUP>  &rarr;  ferroheme <i>b</i> + 2 H<SUP>+</SUP>, coproporphyrin III + Fe<SUP>2+</SUP>  =  Fe-coproporphyrin III + 2 H<SUP>+</SUP>	
G1FV3-26501	YALI0F19514g	diacylglycerol and triacylglycerol biosynthesis, CDP-diacylglycerol biosynthesis I, phosphatidate biosynthesis (yeast), phospholipid remodeling (phosphatidate, yeast), arachidonate biosynthesis I (6-desaturase, lower eukaryotes), phospholipid remodeling (phosphatidylethanolamine, yeast), phospholipid remodeling (phosphatidylcholine, yeast)	palmitoyl-CoA + a 1-acyl-<i>sn</i>-glycerol 3-phosphate  =  a 1-acyl-2-palmitoyl-<i>sn</i>-glycerol 3-phosphate + coenzyme A, a palmitoyl-[acp] + 1-palmitoylglycerol 3-phosphate  &rarr;  dipalmitoyl phosphatidate + acyl-carrier protein, a palmitoleoyl-[acp] + 1-myristoylglycerol 3-phosphate  &rarr;  1-myristoyl-2-palmitoleoyl phosphatidate + acyl-carrier protein, a long-chain acyl-CoA + a 1-alkyl-<i>sn</i>-glycerol 3-phosphate  =  a 2-acyl-1-alkyl-<i>sn</i>-glycerol 3-phosphate + coenzyme A, a palmitoleoyl-[acp] + 1-<i>cis</i>-vaccenoylglycerol-3-phosphate  &rarr;  1-cis-vaccenoyl-2-palmitoleoyl phosphatidate + acyl-carrier protein, a palmitoyl-[acp] + 1-stearoyl-<i>sn</i>-glycerol 3-phosphate  =  1-stearoyl-2-palmitoyl-<i>sn</i>-glycerol 3-phosphate + acyl-carrier protein, 18-hydroxylinoleoyl-CoA + 1-[18-hydroxyoleyl]-2-lyso-phosphatidate  =  1-[18-hydroxyoeoyl]-2-[18-hydroxy-lioleoyl]-<i>sn</i>-glycerol 3-phosphate + coenzyme A, an acyl-[acyl-carrier protein] + a 1-acyl-<i>sn</i>-glycerol 3-phosphate  =  a 1,2-diacyl-<i>sn</i>-glycerol 3-phosphate + acyl-carrier protein, a myristoyl-[acp] + 1-myristoylglycerol 3-phosphate  &rarr;  dimyristoyl phosphatidate + acyl-carrier protein, a long-chain acyl-CoA + a 1-acyl-<i>sn</i>-glycerol 3-phosphate  &rarr;  a 1,2-diacyl-<i>sn</i>-glycerol 3-phosphate + coenzyme A, a palmitoleoyl-[acp] + 1-palmitoylglycerol 3-phosphate  &rarr;  1-palmitoyl-2-palmitoleoyl phosphatidate + acyl-carrier protein, a <i>cis</i>-vaccenoyl-[acp] + 1-<i>cis</i>-vaccenoylglycerol-3-phosphate  &rarr;  1,2-dicis-vaccenoyl-phosphatidate + acyl-carrier protein, 1-palmitoylglycerol 3-phosphate + myristoyl-CoA  &rarr;  1-palmitoyl-2-myristoyl phosphatidate + coenzyme A, palmitoleoyl-CoA + 1-palmitoylglycerol 3-phosphate  &rarr;  1-palmitoyl-2-palmitoleoyl phosphatidate + coenzyme A, palmitoleoyl-CoA + 1-myristoylglycerol 3-phosphate  &rarr;  1-myristoyl-2-palmitoleoyl phosphatidate + coenzyme A, palmitoleoyl-CoA + 1-<i>cis</i>-vaccenoylglycerol-3-phosphate  &rarr;  1-cis-vaccenoyl-2-palmitoleoyl phosphatidate + coenzyme A, a long-chain acyl-CoA + a 1-acyl-<i>sn</i>-glycerol 3-phosphate  &rarr;  a 1,2-diacyl-<i>sn</i>-glycerol 3-phosphate + coenzyme A, myristoyl-CoA + 1-myristoylglycerol 3-phosphate  &rarr;  dimyristoyl phosphatidate + coenzyme A, 1-palmitoylglycerol 3-phosphate + a myristoyl-[acp]  &rarr;  1-palmitoyl-2-myristoyl phosphatidate + acyl-carrier protein, a 2,3,4-saturated fatty acyl-[acp] + a 2,3,4-saturated 2-lysophosphatidate  &rarr;  a 2,3,4-saturated 1,2-diacyl-<i>sn</i>-glycerol 3-phosphate + acyl-carrier protein, a <i>cis</i>-vaccenoyl-[acp] + 1-palmitoylglycerol 3-phosphate  &rarr;  1-palmitoyl-2-cis-vaccenoyl phosphatidate + acyl-carrier protein, an oleoyl-[acp] + 1-stearoyl-<i>sn</i>-glycerol 3-phosphate  =  1-stearoyl-2-oleoyl-<i>sn</i>-glycerol 3-phosphate + acyl-carrier protein, <i>cis</i>-vaccenoyl-CoA + 1-palmitoylglycerol 3-phosphate  &rarr;  1-palmitoyl-2-cis-vaccenoyl phosphatidate + coenzyme A, oleoyl-CoA + 1-oleyl-2-lyso-phosphatidate  &rarr;  dioleoyl phosphatidate + coenzyme A, a long-chain acyl-[acyl-carrier protein] + 1-stearoyl-<i>sn</i>-glycerol 3-phosphate  =  a 1-stearoyl 2-acyl-<i>sn</i>-glycerol 3-phosphate + acyl-carrier protein, a stearoyl-[acp] + 1-stearoyl-<i>sn</i>-glycerol 3-phosphate  =  1-stearoyl-2-stearoyl-<i>sn</i>-glycerol 3-phosphate + acyl-carrier protein, <i>cis</i>-vaccenoyl-CoA + 1-<i>cis</i>-vaccenoylglycerol-3-phosphate  &rarr;  1,2-dicis-vaccenoyl-phosphatidate + coenzyme A, a [glycerolipid]-&gamma;-linolenate + coenzyme A  &rarr;  &gamma;-linolenoyl-CoA + a glycerolipid, stearidonoyl-CoA + a glycerolipid  =  a [glycerolipid]-stearidonate + coenzyme A, dihomo &gamma;-linolenoyl-CoA + a glycerolipid  &rarr;  a [glycerolipid]-di-homo-&gamma;-linolenate + coenzyme A, oleoyl-CoA + a glycerolipid  =  a [glycerolipid]-oleate + coenzyme A, lesqueroloyl-CoA + a glycerolipid  =  a [glycerolipid]-lesquerolate + coenzyme A, densipoloyl-CoA + a glycerolipid  &harr;  a [glycerolipid]-densipolate + coenzyme A, (8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyl-CoA + a glycerolipid  =  a [glycerolipid]-(8Z,11Z,14Z,17Z)-icosatetraenoate + coenzyme A, ricinoleoyl-CoA + a glycerolipid  &harr;  a [glycerolipid]-ricinoleate + coenzyme A, oleoyl-CoA + 1-18:1-2-lysophosphatidylethanolamine  &harr;  1-18:1-2-18:1-phosphatidylethanolamine + coenzyme A, a [glycerolipid]-(5Z,8Z,11Z,14Z,17Z)-icosapentaenoate + coenzyme A  &harr;  icosapentaenoyl-CoA + a glycerolipid, linoleoyl-CoA + a glycerolipid  =  a [glycerolipid]-linoleate + coenzyme A, palmitoyl-CoA + 1-16:0-2-lysophosphatidylcholine  &harr;  1,2-dipalmitoyl-phosphatidylcholine + coenzyme A, an acyl-CoA + a 1-acyl-<i>sn</i>-glycero-3-phosphocholine  &harr;  a phosphatidylcholine + coenzyme A, auricoloyl-CoA + a glycerolipid  &harr;  a [glycerolipid]-auricolate + coenzyme A, (11Z)-icosenoyl-CoA + a glycerolipid  &harr;  a [glycerolipid]-(11Z)-eicosenoate + coenzyme A	
G1FV3-26502	YALI0F19536g			
G1FV3-26510	YALI0F19712g			
G1FV3-26517	YALI0F19866g			
G1FV3-26533	YALI0F20218g	tRNA charging	a tRNA<SUP>Val</SUP> + L-valine + ATP  &rarr;  an L-valyl-[tRNA<SUP>Val</SUP>] + AMP + diphosphate	
G1FV3-26535	YALI0F20262g		thiamine diphosphate<sub>[periplasm]</sub> + H<SUP>+</SUP><sub>[periplasm]</sub>  &rarr;  thiamine diphosphate<sub>[cytosol]</sub> + H<SUP>+</SUP><sub>[cytosol]</sub>	
G1FV3-26537	YALI0F20306g		ATP + H<SUP>+</SUP><sub>[periplasm]</sub> + H<sub>2</sub>O  &rarr;  ADP + phosphate + H<SUP>+</SUP><sub>[cytosol]</sub>	
G1FV3-26538	YALI0F20328g	3-phosphoinositide biosynthesis, D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis, phosphatidylinositol biosynthesis II (eukaryotes)	a CDP-diacylglycerol + <I>myo</I>-inositol  &rarr;  a 1-phosphatidyl-1D-<i>myo</i>-inositol + CMP + H<SUP>+</SUP>	
G1FV3-26546	YALI0F20504g		hydrogen peroxide + 2 a reduced <i>c</i>-type cytochrome + 2 H<SUP>+</SUP>  &rarr;  2 an oxidized <i>c</i>-type cytochrome + 2 H<sub>2</sub>O	
G1FV3-26549	YALI0F20570g			
G1FV3-26555	YALI0F20702g	Glycolysis-TCA, pyruvate decarboxylation to acetyl CoA	pyruvate + coenzyme A + NAD<sup>+</sup>  &rarr;  acetyl-CoA + CO<SUB>2</SUB> + NADH, pyruvate + a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-lipoyl-L-lysine + H<SUP>+</SUP>  &rarr;  a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-<i>S</i>-acetyldihydrolipoyl-L-lysine + CO<SUB>2</SUB>, pyruvate + thiamine diphosphate + H<SUP>+</SUP>  &rarr;  2-(&alpha;-hydroxyethyl)thiamine diphosphate + CO<SUB>2</SUB>, 2-(&alpha;-hydroxyethyl)thiamine diphosphate + a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-lipoyl-L-lysine  &rarr;  a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-<i>S</i>-acetyldihydrolipoyl-L-lysine + thiamine diphosphate	
G1FV3-26559	YALI0F20790g	tetrapyrrole biosynthesis II (from glycine)	2 5-aminolevulinate  &rarr;  porphobilinogen + H<SUP>+</SUP> + 2 H<sub>2</sub>O	
G1FV3-26564	YALI0F20900g	phosphopantothenate biosynthesis I	2-dehydropantoate + NADPH + H<SUP>+</SUP>  &rarr;  (R)-pantoate + NADP<sup>+</sup>	
G1FV3-26569	YALI0F21010g	5-aminoimidazole ribonucleotide biosynthesis I	5-phospho-&beta;-D-ribosylamine + ATP + glycine  &rarr;  ADP + <i>N</i><sup>1</sup>-(5-phospho-&beta;-D-ribosyl)glycinamide + phosphate + H<SUP>+</SUP>, ATP + 2-(formamido)-N<sup>1</sup>-(5-phospho-&beta;-D-ribosyl)acetamidine  &rarr;  ADP + 5-amino-1-(5-phospho-&beta;-D-ribosyl)imidazole + phosphate + H<SUP>+</SUP>	
G1FV3-26573	YALI0F21109g			
G1FV3-26577	YALI0F21197g		butanoyl-CoA + L-carnitine  &rarr;  <i>O</i>-butanoyl-L-carnitine + coenzyme A, propanoyl-CoA + L-carnitine  &rarr;  <i>O</i>-propanoyl-L-carnitine + coenzyme A, L-carnitine + acetyl-CoA  &harr;  <i>O</i>-acetyl-L-carnitine + coenzyme A	
G1FV3-26578	YALI0F21219g			
G1FV3-26593	YALI0F21527g	UMP biosynthesis I	5-phospho-&alpha;-D-ribose 1-diphosphate + orotate  &rarr;  orotidine 5'-phosphate + diphosphate	
G1FV3-26604	YALI0F21791g		GDP-&alpha;-D-mannose<sub>[periplasm]</sub>  &rarr;  GDP-&alpha;-D-mannose<sub>[cytosol]</sub>	
G1FV3-26619	YALI0F22121g			
G1FV3-26636	YALI0F22517g	pyrimidine ribonucleosides salvage III, pyrimidine nucleobases salvage II	5-methylcytosine + H<sub>2</sub>O + H<SUP>+</SUP>  =  thymine + ammonium, cytosine + H<sub>2</sub>O + H<SUP>+</SUP>  &rarr;  uracil + ammonium, 5-fluorocytosine + H<SUP>+</SUP> + H<sub>2</sub>O  =  5-fluorouracil + ammonium	
G1FV3-26640	YALI0F22605g	urate conversion to allantoin I	(<i>S</i>)-5-hydroxyisourate + H<sub>2</sub>O  &rarr;  (<i>S</i>)-2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline + H<SUP>+</SUP>	
G1FV3-26648	YALI0F22781g	UMP biosynthesis I	<i>N</i>-carbamoyl-L-aspartate + H<SUP>+</SUP>  &rarr;  (<i>S</i>)-dihydroorotate + H<sub>2</sub>O	
G1FV3-26650	YALI0F22825g			
G1FV3-26666	YALI0F23221g	L-threonine biosynthesis	O-phospho-L-homoserine + H<sub>2</sub>O  &rarr;  L-threonine + phosphate	
G1FV3-26667	YALI0F23243g	allantoin degradation to ureidoglycolate I (urea producing)	(<i>S</i>)-(+)-allantoin + H<sub>2</sub>O  &rarr;  allantoate + H<SUP>+</SUP>	
