GeneId	GeneName	RxnId	RxnName	RxnEqn
YALI0F15983g	YGL012W	y000445	formate dehydrogenase	formate[c] + NAD[c] --> carbon dioxide[c] + NADH[c]
YALI0F16225g	YGL026C	y001106	acetate transport	acetate[c] <=> acetate[e]
YALI0F16423g	YGL037C	y001113	allantoate uniport	allantoate[e] --> allantoate[c]
YALI0F18216g	YGL224C	y001095	yUMP synthetase	ribose-5-phosphate[c] + uracil[c] <=> H2O[c] + pseudouridine 5'-phosphate[c]
YALI0F18590g	YGL225W	y000164	alcohol dehydrogenase (glycerol, NADP)	D-glyceraldehyde[c] + H+[c] + NADPH[c] --> glycerol[c] + NADP(+)[c]
YALI0F18590g	YGL225W	y000487	glycerol dehydrogenase (NADP-dependent)	glycerol[c] + NADP(+)[c] --> glycerone[c] + H+[c] + NADPH[c]
YALI0F18590g	YGL225W	y000168	aldehyde dehydrogenase (2-methylbutanol, NADP)	2-methylbutanal[c] + H+[c] + NADPH[c] --> 2-methylbutanol[c] + NADP(+)[c]
YALI0F19712g	YGL245W	y001110	ADP/ATP transporter	ADP[c] + ATP[m] <=> ADP[m] + ATP[c]
YALI0F21791g	YGR065C	y001165	GDP-mannose antiport	GDP-alpha-D-mannose[c] + GMP[g] --> GDP-alpha-D-mannose[g] + GMP[c]
YALI0F23221g	YGR191W	y001041	threonine synthase	H2O[c] + O-phospho-L-homoserine[c] --> L-threonine[c] + phosphate[c]
YALI0F23221g	YGR191W	y000069	4-hydroxy-L-threonine synthase	4-(phosphonooxy)-L-threonine[c] + H2O[c] --> 4-hydroxy-L-threonine[c] + phosphate[c]
YALI0F23573g	YGR193C	y001247	phosphatidylinositol-4-phosphate 5-kinase	1-phosphatidyl-1D-myo-inositol 4-phosphate[ce] + ATP[ce] --> 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate[ce] + H+[ce] + ADP[ce]
YALI0F23573g	YGR193C	y000876	phosphatidylinositol-4-phosphate 5-kinase	1-phosphatidyl-1D-myo-inositol 4-phosphate[n] + ATP[n] --> 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate[n] + ADP[n] + H+[n]
YALI0F26191g	YGR256W	y001023	succinate-semialdehyde dehydrogenase (NADP)	H2O[c] + NADP(+)[c] + succinic semialdehyde[c] --> 2.0 H+[c] + NADPH[c] + succinate[c]
YALI0F28655g	YGR282C	y000272	chitin synthase	UDP-N-acetyl-alpha-D-glucosamine[c] --> chitin[c] + H+[c] + UDP[c]
YALI0F28765g	YHL011C	y000445	formate dehydrogenase	formate[c] + NAD[c] --> carbon dioxide[c] + NADH[c]
YALI0F29337g	YHR025W	y001065	tyrosine transaminase	3-(4-hydroxyphenyl)pyruvate[p] + L-glutamate[p] --> 2-oxoglutarate[p] + L-tyrosine[p]
YALI0F29337g	YHR025W	y000682	L-erythro-4-hydroxyglutamate:2-oxoglutarate aminotransferase	2-oxoglutarate[m] + erythro-4-hydroxy-L-glutamic acid[m] --> 4-hydroxy-2-oxoglutarate[m] + L-glutamate[m]
YALI0F29337g	YHR025W	y000681	L-erythro-4-hydroxyglutamate:2-oxoglutarate aminotransferase	2-oxoglutarate[c] + erythro-4-hydroxy-L-glutamic acid[c] --> 4-hydroxy-2-oxoglutarate[c] + L-glutamate[c]
YALI0F29337g	YHR025W	y000683	L-erythro-4-hydroxyglutamate:2-oxoglutarate aminotransferase	2-oxoglutarate[p] + erythro-4-hydroxy-L-glutamic acid[p] --> 4-hydroxy-2-oxoglutarate[p] + L-glutamate[p]
YALI0F29337g	YHR025W	y000217	aspartate transaminase	L-glutamate[m] + oxaloacetate[m] --> 2-oxoglutarate[m] + L-aspartate[m]
YALI0F29337g	YHR025W	y000216	aspartate transaminase	2-oxoglutarate[c] + L-aspartate[c] <=> L-glutamate[c] + oxaloacetate[c]
YALI0F29337g	YHR025W	y000218	aspartate transaminase	2-oxoglutarate[p] + L-aspartate[p] <=> L-glutamate[p] + oxaloacetate[p]
YALI0F30745g	YHR042W	y000732	methylenetetrahydrofolate dehydrogenase (NADP)	5,10-methylenetetrahydrofolate[c] + NADP(+)[c] <=> 5,10-methenyl-THF[c] + NADPH[c]
YALI0F30745g	YHR042W	y000724	methenyltetrahydrifikate cyclohydrolase	5,10-methenyl-THF[m] + H2O[m] <=> 10-formyl-THF[m] + H+[m]
YALI0F30745g	YHR042W	y000447	formate-tetrahydrofolate ligase	ATP[m] + formate[m] + THF[m] <=> 10-formyl-THF[m] + ADP[m] + phosphate[m]
YALI0F30745g	YHR042W	y000733	methylenetetrahydrofolate dehydrogenase (NADP)	5,10-methylenetetrahydrofolate[m] + NADP(+)[m] <=> 5,10-methenyl-THF[m] + NADPH[m]
YALI0F30745g	YHR042W	y000725	methenyltetrahydrofolate cyclohydrolase	5,10-methenyl-THF[c] + H2O[c] <=> 10-formyl-THF[c] + H+[c]
YALI0F30745g	YHR042W	y000446	formate-tetrahydrofolate ligase	ATP[c] + formate[c] + THF[c] <=> 10-formyl-THF[c] + ADP[c] + phosphate[c]
YALI0E03212g		y000001	(R)-lactate:ferricytochrome-c 2-oxidoreductase	(R)-lactate[c] + 2.0 ferricytochrome c[m] --> 2.0 ferrocytochrome c[m] + pyruvate[c]
YALI0E03212g		y000002	(R)-lactate:ferricytochrome-c 2-oxidoreductase	(R)-lactate[m] + 2.0 ferricytochrome c[m] --> 2.0 ferrocytochrome c[m] + pyruvate[m]
NP_075432		y000226	ATP synthase	ADP[m] + 3.0 H+[c] + phosphate[m] --> ATP[m] + 2.0 H+[m] + H2O[m]
NP_075433		y000226	ATP synthase	ADP[m] + 3.0 H+[c] + phosphate[m] --> ATP[m] + 2.0 H+[m] + H2O[m]
NP_075437		y000226	ATP synthase	ADP[m] + 3.0 H+[c] + phosphate[m] --> ATP[m] + 2.0 H+[m] + H2O[m]
YALI0F04774g		y000226	ATP synthase	ADP[m] + 3.0 H+[c] + phosphate[m] --> ATP[m] + 2.0 H+[m] + H2O[m]
NP_075434		y000438	ferrocytochrome-c:oxygen oxidoreductase	ferrocytochrome c[m] + 1.266 H+[m] + 0.25 oxygen[m] --> ferricytochrome c[m] + 0.633 H+[c] + 0.5 H2O[m]
NP_075438		y000438	ferrocytochrome-c:oxygen oxidoreductase	ferrocytochrome c[m] + 1.266 H+[m] + 0.25 oxygen[m] --> ferricytochrome c[m] + 0.633 H+[c] + 0.5 H2O[m]
YALI0D18568g		y000438	ferrocytochrome-c:oxygen oxidoreductase	ferrocytochrome c[m] + 1.266 H+[m] + 0.25 oxygen[m] --> ferricytochrome c[m] + 0.633 H+[c] + 0.5 H2O[m]
NP_075443		y000439	ubiquinol:ferricytochrome c reductase	2.0 ferricytochrome c[m] + 1.266 H+[m] + ubiquinol-6[m] --> 2.0 ferrocytochrome c[m] + 2.532 H+[c] + ubiquinone-6[m]
YALI0A14806g		y000439	ubiquinol:ferricytochrome c reductase	2.0 ferricytochrome c[m] + 1.266 H+[m] + ubiquinol-6[m] --> 2.0 ferrocytochrome c[m] + 2.532 H+[c] + ubiquinone-6[m]
YALI0C12210g		y000439	ubiquinol:ferricytochrome c reductase	2.0 ferricytochrome c[m] + 1.266 H+[m] + ubiquinol-6[m] --> 2.0 ferrocytochrome c[m] + 2.532 H+[c] + ubiquinone-6[m]
YALI0F24673g		y000439	ubiquinol:ferricytochrome c reductase	2.0 ferricytochrome c[m] + 1.266 H+[m] + ubiquinol-6[m] --> 2.0 ferrocytochrome c[m] + 2.532 H+[c] + ubiquinone-6[m]
YALI0F08723g		y000510	glycogen (starch) synthase	H2O[c] + UDP-D-glucose[c] --> glycogen[c] + H+[c] + UDP[c]
YALI0E31647g		y001037	thioredoxin	hydrogen peroxide[n] + TRX1[n] --> 2.0 H2O[n] + TRX1 disulphide[n]
YALI0E31647g		y000550	hydrogen peroxide reductase (thioredoxin)	hydrogen peroxide[c] + TRX1[c] --> 2.0 H2O[c] + TRX1 disulphide[c]
YALI0E31647g		y000883	phosphoadenylyl-sulfate reductase (thioredoxin)	3'-phospho-5'-adenylyl sulfate[c] + TRX1[c] --> adenosine 3',5'-bismonophosphate[c] + 2.0 H+[c] + sulphite[c] + TRX1 disulphide[c]
YALI0E31647g		y000552	hydrogen peroxide reductase (thioredoxin)	hydrogen peroxide[p] + TRX1[p] --> 2.0 H2O[p] + TRX1 disulphide[p]
YALI0F01496g		y000551	hydrogen peroxide reductase (thioredoxin)	hydrogen peroxide[m] + TRX1[m] --> 2.0 H2O[m] + TRX1 disulphide[m]
YALI0F01496g		y001039	thioredoxin reductase (NADPH)	H+[m] + NADPH[m] + TRX1 disulphide[m] --> NADP(+)[m] + TRX1[m]
YALI0F01496g		y200020	ribonucleotide reductase	UDP[c] + TRX1[c] --> TRX1-disulphide[c] + dUDP[c] + H2O[c]
YALI0F01496g		y200021	ribonucleotide reductase	UDP[n] + TRX1[n] --> TRX1-disulphide[n] + dUDP[n] + H2O[c]
YALI0E17391g		y000519	GPI-anchor assembly, step 5	6-(alpha-D-glucosaminyl)-O-acyl-1-phosphatidyl-1D-myo-inositol[er] + dolichyl D-mannosyl phosphate[er] <=> 6-O-[alpha-D-mannosyl-(1-4)-alpha-D-glucosaminyl]-O-acyl-1-phosphatidyl-1D-myo-inositol [endoplasmic reticulum][er] + dolichyl phosphate[er]
YALI0D14850g		y000721	malonyl-CoA-ACP transacylase	malonyl-CoA[m] + ACP1[m] <=> carboxyacetyl-ACP[m] + coenzyme A[m]
YALI0D14850g		y002143	B-ketoacyl-ACP synthase (3-oxo-hexanoyl-ACP)	carboxyacetyl-ACP[m] + H+[m] + butanoyl-ACP[m] --> carbon dioxide[m] + ACP1[m] + 3-oxo-hexanoyl-ACP[m]
YALI0D14850g		y002144	B-ketoacyl-ACP synthase (3-oxo-octanoyl-ACP)	carboxyacetyl-ACP[m] + H+[m] + hexanoyl-ACP[m] --> carbon dioxide[m] + ACP1[m] + 3-oxo-octanoyl-ACP[m]
YALI0D14850g		y002142	B-ketoacyl-ACP synthase (acetoacetyl-ACP)	acetyl-ACP[m] + carboxyacetyl-ACP[m] + H+[m] --> carbon dioxide[m] + ACP1[m] + acetoacetyl-ACP[m]
YALI0D14850g		y000099	acetyl-CoA ACP transacylase	acetyl-CoA[m] + ACP1[m] <=> acetyl-ACP[m] + coenzyme A[m]
YALI0D24629g		y000721	malonyl-CoA-ACP transacylase	malonyl-CoA[m] + ACP1[m] <=> carboxyacetyl-ACP[m] + coenzyme A[m]
YALI0D24629g		y002143	B-ketoacyl-ACP synthase (3-oxo-hexanoyl-ACP)	carboxyacetyl-ACP[m] + H+[m] + butanoyl-ACP[m] --> carbon dioxide[m] + ACP1[m] + 3-oxo-hexanoyl-ACP[m]
YALI0D24629g		y002144	B-ketoacyl-ACP synthase (3-oxo-octanoyl-ACP)	carboxyacetyl-ACP[m] + H+[m] + hexanoyl-ACP[m] --> carbon dioxide[m] + ACP1[m] + 3-oxo-octanoyl-ACP[m]
YALI0D24629g		y002142	B-ketoacyl-ACP synthase (acetoacetyl-ACP)	acetyl-ACP[m] + carboxyacetyl-ACP[m] + H+[m] --> carbon dioxide[m] + ACP1[m] + acetoacetyl-ACP[m]
YALI0D24629g		y000099	acetyl-CoA ACP transacylase	acetyl-CoA[m] + ACP1[m] <=> acetyl-ACP[m] + coenzyme A[m]
YALI0B14531g		y103244	lysoPA phosphatase, vacuolar membrane	1-acyl-sn-glycerol 3-phosphate[vm] + H2O[vm] --> 1-monoglyceride[vm] + phosphate[vm]
YALI0B14531g		y103232	DGPP phosphatase	1,2-diacylglycerol 3-diphosphate[gm] + H2O[gm] --> phosphatidate[gm] + phosphate[gm] + H+[gm]
YALI0B14531g		y103248	lysoPA phosphatase, Golgi membrane	1-acyl-sn-glycerol 3-phosphate[gm] + H2O[gm] --> 1-monoglyceride[gm] + phosphate[gm]
YALI0B14531g		y103224	DGPP phosphatase	1,2-diacylglycerol 3-diphosphate[vm] + H2O[vm] --> phosphatidate[vm] + phosphate[vm] + H+[vm]
YALI0B14531g		y000337_1	diacylglycerol pyrophosphate phosphatase	phosphatidate[vm] + H2O[vm] --> diglyceride[vm] + phosphate[vm]
YALI0B14531g		y000337_2	diacylglycerol pyrophosphate phosphatase	phosphatidate[gm] + H2O[gm] --> diglyceride[gm] + phosphate[gm]
YALI0E33774g		y000923	phosphatidylinositol 3-kinase	1-phosphatidyl-1D-myo-inositol[vm] + ATP[vm] --> 1-phosphatidyl-1D-myo-inositol 3-phosphate[vm] + H+[vm] + ADP[vm]
YALI0B01771g		y103058	PS phospholipase B	phosphatidyl-L-serine[ce] + H2O[ce] --> fatty acid[ce] + 1-acylglycerophosphoserine[ce] + H+[ce]
YALI0B01771g		y103066	LPS phospholipase B	1-acylglycerophosphoserine[ce] + H2O[ce] --> fatty acid[ce] + H+[ce] + sn-glycero-3-phosphoserine[ce]
YALI0B01771g		y103070	PI phospholipase B	1-phosphatidyl-1D-myo-inositol[ce] + H2O[ce] --> fatty acid[ce] + 1-acylglycerophosphoinositol[ce] + H+[ce]
YALI0B01771g		y103054	LPE phospholipase B	1-acylglycerophosphoethanolamine[ce] + H2O[ce] --> fatty acid[ce] + H+[ce] + sn-glycero-3-phosphoethanolamine[ce]
YALI0B01771g		y103078	LPI phospholipase B	1-acylglycerophosphoinositol[ce] + H2O[ce] --> fatty acid[ce] + H+[ce] + 1-(sn-glycero-3-phospho)-1D-myo-inositol[ce]
YALI0B01771g		y103034	PC phospholipase B	phosphatidylcholine[ce] + H2O[ce] --> 1-acylglycerophosphocholine[ce] + fatty acid[ce] + H+[ce]
YALI0B01771g		y103046	PE phospholipase B	phosphatidylethanolamine[ce] + H2O[ce] --> fatty acid[ce] + 1-acylglycerophosphoethanolamine[ce] + H+[ce]
YALI0B01771g		y103042	LPC phospholipase B	1-acylglycerophosphocholine[ce] + H2O[ce] --> fatty acid[ce] + H+[ce] + sn-glycero-3-phosphocholine[ce]
YALI0D08206g		y103058	PS phospholipase B	phosphatidyl-L-serine[ce] + H2O[ce] --> fatty acid[ce] + 1-acylglycerophosphoserine[ce] + H+[ce]
YALI0D08206g		y103066	LPS phospholipase B	1-acylglycerophosphoserine[ce] + H2O[ce] --> fatty acid[ce] + H+[ce] + sn-glycero-3-phosphoserine[ce]
YALI0D08206g		y103070	PI phospholipase B	1-phosphatidyl-1D-myo-inositol[ce] + H2O[ce] --> fatty acid[ce] + 1-acylglycerophosphoinositol[ce] + H+[ce]
YALI0D08206g		y103054	LPE phospholipase B	1-acylglycerophosphoethanolamine[ce] + H2O[ce] --> fatty acid[ce] + H+[ce] + sn-glycero-3-phosphoethanolamine[ce]
YALI0D08206g		y103078	LPI phospholipase B	1-acylglycerophosphoinositol[ce] + H2O[ce] --> fatty acid[ce] + H+[ce] + 1-(sn-glycero-3-phospho)-1D-myo-inositol[ce]
YALI0D08206g		y103034	PC phospholipase B	phosphatidylcholine[ce] + H2O[ce] --> 1-acylglycerophosphocholine[ce] + fatty acid[ce] + H+[ce]
YALI0D08206g		y103046	PE phospholipase B	phosphatidylethanolamine[ce] + H2O[ce] --> fatty acid[ce] + 1-acylglycerophosphoethanolamine[ce] + H+[ce]
YALI0D08206g		y103042	LPC phospholipase B	1-acylglycerophosphocholine[ce] + H2O[ce] --> fatty acid[ce] + H+[ce] + sn-glycero-3-phosphocholine[ce]
YALI0D16379g		y103296	DAG lipase, lipid particle	diglyceride[lp] + H2O[lp] --> fatty acid[lp] + 1-monoglyceride[lp] + H+[lp]
YALI0D16379g		y103312	lysoPE acyltransferase, lipid particle	1-acylglycerophosphoethanolamine[lp] + acyl-CoA[lp] --> phosphatidylethanolamine[lp] + coenzyme A[lp]
YALI0E22462g		y103058	PS phospholipase B	phosphatidyl-L-serine[ce] + H2O[ce] --> fatty acid[ce] + 1-acylglycerophosphoserine[ce] + H+[ce]
YALI0E22462g		y103066	LPS phospholipase B	1-acylglycerophosphoserine[ce] + H2O[ce] --> fatty acid[ce] + H+[ce] + sn-glycero-3-phosphoserine[ce]
YALI0E22462g		y103070	PI phospholipase B	1-phosphatidyl-1D-myo-inositol[ce] + H2O[ce] --> fatty acid[ce] + 1-acylglycerophosphoinositol[ce] + H+[ce]
YALI0E22462g		y103054	LPE phospholipase B	1-acylglycerophosphoethanolamine[ce] + H2O[ce] --> fatty acid[ce] + H+[ce] + sn-glycero-3-phosphoethanolamine[ce]
YALI0E22462g		y103078	LPI phospholipase B	1-acylglycerophosphoinositol[ce] + H2O[ce] --> fatty acid[ce] + H+[ce] + 1-(sn-glycero-3-phospho)-1D-myo-inositol[ce]
YALI0E22462g		y103034	PC phospholipase B	phosphatidylcholine[ce] + H2O[ce] --> 1-acylglycerophosphocholine[ce] + fatty acid[ce] + H+[ce]
YALI0E22462g		y103046	PE phospholipase B	phosphatidylethanolamine[ce] + H2O[ce] --> fatty acid[ce] + 1-acylglycerophosphoethanolamine[ce] + H+[ce]
YALI0E22462g		y103042	LPC phospholipase B	1-acylglycerophosphocholine[ce] + H2O[ce] --> fatty acid[ce] + H+[ce] + sn-glycero-3-phosphocholine[ce]
YALI0F02937g		y102462	lysoPI acyltransferase, ER membrane	sn-2-acyl-1-lysophosphatidylinositol[erm] + acyl-CoA[erm] <=> 1-phosphatidyl-1D-myo-inositol[erm] + coenzyme A[erm]
YALI0A01111g		y300034	OHCU decarboxylase	OHCU[c] <=> allantoin[c] + carbon dioxide[c]
YALI0A06974g		y300031	xanthine dehydrogenase	9H-xanthine[c] + H2O[c] + NAD[c] --> urate[c] + H+[c] + NADH[c]
YALI0B01848g		y300005	alkane oxidase (C12)	dodecane[c] + H+[c] + NADPH[c] + oxygen[c] --> dodecanol[c] + H2O[c] + NADP(+)[c]
YALI0B01848g		y300007	alkane oxidase (C16)	hexadecane[c] + H+[c] + NADPH[c] + oxygen[c] --> hexadecanol[c] + H2O[c] + NADP(+)[c]
YALI0B02544g		y001225	lanosterol transport	lanosterol[e] <=> lanosterol[c]
YALI0B02544g		y001161	fecosterol transport	fecosterol[e] <=> fecosterol[c]
YALI0B02544g		y001147	ergosterol transport	ergosterol[e] <=> ergosterol[c]
YALI0B02544g		y300021	dodecane transport e--c	dodecane[e] <=> dodecane[c]
YALI0B02544g		y001146	episterol transport	episterol[e] <=> episterol[c]
YALI0B02544g		y300001	decane transport e--c	decane[e] <=> decane[c]
YALI0B02544g		y300002	hexadecane transport e--c	hexadecane[e] <=> hexadecane[c]
YALI0B10406g		y300054	crotonyl-CoA hydratase	crotonoyl-CoA[m] + H2O[m] <=> (S)-3-hydroxybutanoyl-CoA[m]
YALI0B13816g		y300005	alkane oxidase (C12)	dodecane[c] + H+[c] + NADPH[c] + oxygen[c] --> dodecanol[c] + H2O[c] + NADP(+)[c]
YALI0B13816g		y300003	alkane oxidase (C10)	decane[c] + H+[c] + NADPH[c] + oxygen[c] --> decanol[c] + H2O[c] + NADP(+)[c]
YALI0B13816g		y300007	alkane oxidase (C16)	hexadecane[c] + H+[c] + NADPH[c] + oxygen[c] --> hexadecanol[c] + H2O[c] + NADP(+)[c]
YALI0B14014g		y300022	long-chain alcohol oxidase (C10)	decanol[c] + oxygen[c] --> decanal[c] + hydrogen peroxide[c]
YALI0B14014g		y300024	long-chain alcohol oxidase (C16)	hexadecanol[c] + oxygen[c] --> hexadecanal[c] + hydrogen peroxide[c]
YALI0B14014g		y300023	long-chain alcohol oxidase (C12)	dodecanol[c] + oxygen[c] --> dodecanal[c] + hydrogen peroxide[c]
YALI0B21846g		y300035	4-hydroxyphenylpyruvate dioxygenase	3-(4-hydroxyphenyl)pyruvate[c] + oxygen[c] --> homogentisate[c] + carbon dioxide[c]
YALI0B22550g		y300050	hydroxymethylglutaryl-CoA lyase	3-hydroxy-3-methylglutaryl-CoA[m] --> acetoacetate[m] + acetyl-CoA[m]
YALI0C04092g		y300017	octadecenoate (n-C18:1) transport, cytoplasm-peroxisome	linoleate[c] <=> linoleate[p]
YALI0C08811g		y300055	(S)-3-Hydroxybutanoyl-CoA oxidoreductase	(S)-3-hydroxybutanoyl-CoA[m] + NAD[m] --> acetoacetyl-CoA[m] + H+[m] + NADH[m]
YALI0C20265g		y001225	lanosterol transport	lanosterol[e] <=> lanosterol[c]
YALI0C20265g		y001161	fecosterol transport	fecosterol[e] <=> fecosterol[c]
YALI0C20265g		y001147	ergosterol transport	ergosterol[e] <=> ergosterol[c]
YALI0C20265g		y300021	dodecane transport e--c	dodecane[e] <=> dodecane[c]
YALI0C20265g		y001146	episterol transport	episterol[e] <=> episterol[c]
YALI0C20265g		y300001	decane transport e--c	decane[e] <=> decane[c]
YALI0C20265g		y300002	hexadecane transport e--c	hexadecane[e] <=> hexadecane[c]
YALI0D02167g		y300006	long-chain alcohol dehydrogenase (C12)	dodecanol[c] + H2O[c] + 2.0 NAD[c] <=> dodecanal[c] + 2.0 H+[c] + 2.0 NADH[c]
YALI0D02167g		y300008	long-chain alcohol dehydrogenase (C16)	hexadecanol[c] + H2O[c] + 2.0 NAD[c] <=> hexadecanal[c] + 2.0 H+[c] + 2.0 NADH[c]
YALI0D02167g		y300027	long-chain aldehyde dehydrogenase (C16)	decanal[c] + H2O[c] + NAD[c] --> decanoate[c] + 2.0 H+[c] + NADH[c]
YALI0D02167g		y300004	long-chain alcohol dehydrogenase (C10)	decanol[c] + H2O[c] + 2.0 NAD[c] <=> decanal[c] + 2.0 H+[c] + 2.0 NADH[c]
YALI0D02167g		y300025	long-chain aldehyde dehydrogenase (C10)	decanal[c] + H2O[c] + NAD[c] --> decanoate[c] + 2.0 H+[c] + NADH[c]
YALI0D02167g		y300026	long-chain aldehyde dehydrogenase (C12)	dodecanal[c] + H2O[c] + NAD[c] --> decanoate[c] + 2.0 H+[c] + NADH[c]
YALI0D08690g		y300045	3-methyl-2-oxopentanoate dehydrogenase	3-methyl-2-oxobutanoate[m] + coenzyme A[m] + NAD[m] --> 2-methylpropanoyl-CoA[m] + carbon dioxide[m] + NADH[m]
YALI0D08690g		y300046	(S)3-methyl-2-oxopentanoate dehydrogenase	(S)-3-methyl-2-oxopentanoate[m] + coenzyme A[m] + NAD[m] --> (S)-2-methylbutanoyl-CoA[m] + carbon dioxide[m] + NADH[m]
YALI0D08690g		y300044	4-methyl-2-oxopentanoate dehydrogenase	4-methyl-2-oxopentanoate[m] + coenzyme A[m] + NAD[m] --> 3-methylbutanoyl-CoA[m] + carbon dioxide[m] + NADH[m]
YALI0D12573g		y300047	3-methylbutanoyl-CoA dehydrogenase;	3-methylbutanoyl-CoA[m] + FAD[m] --> 3-methylcrotonyl-CoA[m] + FADH2[m]
YALI0D23815g		y300045	3-methyl-2-oxopentanoate dehydrogenase	3-methyl-2-oxobutanoate[m] + coenzyme A[m] + NAD[m] --> 2-methylpropanoyl-CoA[m] + carbon dioxide[m] + NADH[m]
YALI0D23815g		y300046	(S)3-methyl-2-oxopentanoate dehydrogenase	(S)-3-methyl-2-oxopentanoate[m] + coenzyme A[m] + NAD[m] --> (S)-2-methylbutanoyl-CoA[m] + carbon dioxide[m] + NADH[m]
YALI0D23815g		y300044	4-methyl-2-oxopentanoate dehydrogenase	4-methyl-2-oxopentanoate[m] + coenzyme A[m] + NAD[m] --> 3-methylbutanoyl-CoA[m] + carbon dioxide[m] + NADH[m]
YALI0E07787g		y300006	long-chain alcohol dehydrogenase (C12)	dodecanol[c] + H2O[c] + 2.0 NAD[c] <=> dodecanal[c] + 2.0 H+[c] + 2.0 NADH[c]
YALI0E07787g		y300008	long-chain alcohol dehydrogenase (C16)	hexadecanol[c] + H2O[c] + 2.0 NAD[c] <=> hexadecanal[c] + 2.0 H+[c] + 2.0 NADH[c]
YALI0E07787g		y300027	long-chain aldehyde dehydrogenase (C16)	decanal[c] + H2O[c] + NAD[c] --> decanoate[c] + 2.0 H+[c] + NADH[c]
YALI0E07787g		y300004	long-chain alcohol dehydrogenase (C10)	decanol[c] + H2O[c] + 2.0 NAD[c] <=> decanal[c] + 2.0 H+[c] + 2.0 NADH[c]
YALI0E07787g		y300025	long-chain aldehyde dehydrogenase (C10)	decanal[c] + H2O[c] + NAD[c] --> decanoate[c] + 2.0 H+[c] + NADH[c]
YALI0E07787g		y300026	long-chain aldehyde dehydrogenase (C12)	dodecanal[c] + H2O[c] + NAD[c] --> decanoate[c] + 2.0 H+[c] + NADH[c]
YALI0E15818g		y300006	long-chain alcohol dehydrogenase (C12)	dodecanol[c] + H2O[c] + 2.0 NAD[c] <=> dodecanal[c] + 2.0 H+[c] + 2.0 NADH[c]
YALI0E15818g		y300008	long-chain alcohol dehydrogenase (C16)	hexadecanol[c] + H2O[c] + 2.0 NAD[c] <=> hexadecanal[c] + 2.0 H+[c] + 2.0 NADH[c]
YALI0E15818g		y300027	long-chain aldehyde dehydrogenase (C16)	decanal[c] + H2O[c] + NAD[c] --> decanoate[c] + 2.0 H+[c] + NADH[c]
YALI0E15818g		y300004	long-chain alcohol dehydrogenase (C10)	decanol[c] + H2O[c] + 2.0 NAD[c] <=> decanal[c] + 2.0 H+[c] + 2.0 NADH[c]
YALI0E15818g		y300025	long-chain aldehyde dehydrogenase (C10)	decanal[c] + H2O[c] + NAD[c] --> decanoate[c] + 2.0 H+[c] + NADH[c]
YALI0E15818g		y300026	long-chain aldehyde dehydrogenase (C12)	dodecanal[c] + H2O[c] + NAD[c] --> decanoate[c] + 2.0 H+[c] + NADH[c]
YALI0E25982g		y300003	alkane oxidase (C10)	decane[c] + H+[c] + NADPH[c] + oxygen[c] --> decanol[c] + H2O[c] + NADP(+)[c]
YALI0F01320g		y300007	alkane oxidase (C16)	hexadecane[c] + H+[c] + NADPH[c] + oxygen[c] --> hexadecanol[c] + H2O[c] + NADP(+)[c]
YALI0F05038g		y300045	3-methyl-2-oxopentanoate dehydrogenase	3-methyl-2-oxobutanoate[m] + coenzyme A[m] + NAD[m] --> 2-methylpropanoyl-CoA[m] + carbon dioxide[m] + NADH[m]
YALI0F05038g		y300046	(S)3-methyl-2-oxopentanoate dehydrogenase	(S)-3-methyl-2-oxopentanoate[m] + coenzyme A[m] + NAD[m] --> (S)-2-methylbutanoyl-CoA[m] + carbon dioxide[m] + NADH[m]
YALI0F05038g		y300044	4-methyl-2-oxopentanoate dehydrogenase	4-methyl-2-oxopentanoate[m] + coenzyme A[m] + NAD[m] --> 3-methylbutanoyl-CoA[m] + carbon dioxide[m] + NADH[m]
YALI0F09251g		y300032	urate oxidase	urate[c] + H2O[c] + oxygen[c] --> 5-hydroxyisourate[c] + hydrogen peroxide[c]
YALI0F22605g		y300033	hydroxyisourate hydrolase	5-hydroxyisourate[c] + H2O[c] --> OHCU[c]
YALI0F23749g		y300051	2-oxoadipate dehydrogenase	2-oxoadipic acid[m] + coenzyme A[m] + NAD[m] --> glutaryl-CoA[m] + carbon dioxide[m] + NADH[m]
YALI0B14289g		y300056	cellobiose glucohydrolase	cellobiose[c] + H2O[c] --> 2.0 D-glucose[c]
YALI0B16214g		y300068	L-Serine hydro-lyase	L-serine[c] --> dehydroalanine[c] + H2O[c]
YALI0B19360g		y300067	serine racemase	L-serine[c] <=> D-serine[c]
YALI0B22924g		y300069	Uridine triphosphate pyrophosphohydrolase	H2O[c] + UTP[c] --> diphosphate[c] + H+[c] + UMP[c]
YALI0B22924g		y300078	2'-Deoxyinosine-5'-triphosphate pyrophosphohydrolase	dITP[c] + H2O[c] --> 2'-deoxyinosine-5-phosphate[c] + diphosphate[c] + H+[c]
YALI0B22924g		y300070	Inosine 5'-triphosphate pyrophosphohydrolase	H2O[c] + ITP[c] --> diphosphate[c] + H+[c] + IMP[c]
YALI0B22924g		y300060	GTP diphosphohydrolase (diphosphate-forming);	GTP[c] + H2O[c] --> diphosphate[c] + GMP[c] + H+[c]
